,n_variables,adjusted_r2,intercept,sum of squares,vars,,,,
3567,8,0.994612857,0.653402379,771.5599665,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3568,8,0.994972212,0.334984349,720.0922286,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3569,8,0.994879194,0.814369257,733.4144919,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3570,8,0.994923122,0.701808539,727.1230404,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3571,8,0.994741714,0.661545374,753.1047636,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3572,8,0.99524277,0.683331962,681.3423393,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3573,8,0.995389804,0.655878785,660.283786,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3574,8,0.994759827,0.67171245,750.5106474,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3575,8,0.99503338,0.410452609,711.3316892,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3576,8,0.995083621,0.693242034,704.1359619,"('dwtype', 'nveh', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3577,8,0.994916257,0.639961251,728.1062276,"('dwtype', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3578,8,0.994589915,0.704917813,774.8458185,"('dwtype', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3579,8,0.994752605,0.583811759,751.544943,"('dwtype', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3580,8,0.994790667,0.700338703,746.0936691,"('dwtype', 'nveh', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3581,8,0.994919048,0.635914708,727.7065619,"('dwtype', 'nveh', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3582,8,0.99433989,0.158531339,810.6549793,"('dwtype', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3583,8,0.994375789,0.451563932,805.5134894,"('dwtype', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3584,8,0.994550785,0.350258558,780.4501431,"('dwtype', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3585,8,0.994549513,0.328998744,780.6323342,"('dwtype', 'nveh', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3586,8,0.994550787,0.34154843,780.4497589,"('dwtype', 'nveh', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3587,8,0.993927435,0.283109686,869.7277929,"('dwtype', 'nveh', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3588,8,0.989587344,0.112585239,1491.326429,"('dwtype', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3589,8,0.994147779,0.731569016,838.16962,"('dwtype', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3590,8,0.99039973,1.742609015,1374.974572,"('dwtype', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3591,8,0.992803164,0.429398578,1030.748744,"('dwtype', 'nveh', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3592,8,0.992937787,0.500310257,1011.467638,"('dwtype', 'nveh', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3593,8,0.993442133,0.718902561,939.2340142,"('dwtype', 'nveh', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3594,8,0.993964467,0.554427613,864.4240771,"('dwtype', 'nveh', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3595,8,0.995109925,0.877349891,700.3686919,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3596,8,0.995165076,0.623816004,692.469786,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3597,8,0.995195992,0.935613782,688.0419152,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3598,8,0.995220374,0.909445162,684.549911,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3599,8,0.995162353,0.898352085,692.8597699,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3600,8,0.99532351,0.859114592,669.7785021,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3601,8,0.995499123,0.885681535,644.626821,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3602,8,0.99514162,0.89246973,695.8292233,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3603,8,0.995161528,0.666007912,692.9780431,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3604,8,0.995270975,0.914731372,677.3027272,"('dwtype', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3605,8,0.995424342,0.864456346,655.3371283,"('dwtype', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3606,8,0.995174617,0.917055159,691.1032994,"('dwtype', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3607,8,0.995257673,0.807016679,679.2078874,"('dwtype', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3608,8,0.995300505,0.918121414,673.0733571,"('dwtype', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3609,8,0.995439936,0.847283004,653.1036213,"('dwtype', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3610,8,0.994102193,0.375133875,844.6986092,"('dwtype', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3611,8,0.99420296,0.6006654,830.2664096,"('dwtype', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3612,8,0.994256263,0.545599169,822.6323433,"('dwtype', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3613,8,0.994247061,0.494180055,823.9502271,"('dwtype', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3614,8,0.994254344,0.561443625,822.9071193,"('dwtype', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3615,8,0.994170739,0.509907308,834.8812037,"('dwtype', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3616,8,0.988849125,0.354757486,1597.055974,"('dwtype', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3617,8,0.993556826,0.979937969,922.807323,"('dwtype', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3618,8,0.989923929,1.83460677,1443.119911,"('dwtype', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3619,8,0.991751517,0.672286434,1181.368215,"('dwtype', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3620,8,0.992370714,0.771650479,1092.685265,"('dwtype', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3621,8,0.993594301,0.982521085,917.4401014,"('dwtype', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3622,8,0.993406877,0.792748955,944.2834234,"('dwtype', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3623,8,0.995351457,0.753942013,665.7758752,"('dwtype', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3624,8,0.994916573,0.791186469,728.061011,"('dwtype', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3625,8,0.995185402,0.721429662,689.558716,"('dwtype', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3626,8,0.995203997,0.825058471,686.8954851,"('dwtype', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3627,8,0.995356787,0.732200344,665.0124551,"('dwtype', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3628,8,0.994783922,0.413616279,747.0596416,"('dwtype', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3629,8,0.994241479,0.508300589,824.7496396,"('dwtype', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3630,8,0.993790367,1.02629235,889.359114,"('dwtype', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3631,8,0.993299343,0.244545995,959.6846929,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
3632,8,0.993325179,0.273102251,955.9844952,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
3633,8,0.99326329,0.129212652,964.8482903,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
3634,8,0.993351872,0.112075054,952.1613704,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
3635,8,0.99300539,0.054508696,1001.785463,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
3636,8,0.99282011,0.106346162,1028.321707,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
3637,8,0.993247596,0.174003057,967.0961358,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
3638,8,0.992866949,0.137544327,1021.613234,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
3639,8,0.993297064,0.213234712,960.0111082,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
3640,8,0.99329943,-0.025029716,959.6722023,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
3641,8,0.993412784,0.206732855,943.4374751,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
3642,8,0.993257722,0.260143487,965.645819,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
3643,8,0.993372015,0.242177121,949.2764918,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
3644,8,0.993287087,0.289704232,961.440093,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
3645,8,0.993407159,0.275354829,944.242994,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
3646,8,0.993340565,0.074755618,953.7807883,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
3647,8,0.99302865,0.085995975,998.4540386,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
3648,8,0.993570985,0.148146272,920.7794314,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
3649,8,0.993342706,0.15908722,953.4741317,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
3650,8,0.993385612,0.198969796,947.329002,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
3651,8,0.992306827,-0.413050459,1101.835277,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3652,8,0.991585938,-0.48496738,1205.082839,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3653,8,0.991522952,-0.523786332,1214.10391,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3654,8,0.991699278,-0.397195894,1188.849998,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3655,8,0.991627164,-0.445778707,1199.178426,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3656,8,0.991516184,-0.635902755,1215.073258,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3657,8,0.992288704,-0.359753629,1104.430991,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3658,8,0.992330956,-0.45252733,1098.379496,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3659,8,0.991535081,-0.476737829,1212.366688,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3660,8,0.991653053,-0.395658542,1195.470455,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3661,8,0.992321967,-0.354251742,1099.66695,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3662,8,0.992226458,-0.474239984,1113.346051,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3663,8,0.991592038,-0.376790797,1204.209231,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3664,8,0.991692549,-0.309047063,1189.813775,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3665,8,0.992283721,-0.407088814,1105.144681,"('npers', 'nveh', 'nlic', 'nftw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3666,8,0.985688597,-0.734236727,2049.714703,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3667,8,0.986995639,-0.387980326,1862.516813,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3668,8,0.988762364,-0.254065464,1609.482122,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3669,8,0.986885939,-0.338173591,1878.228348,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3670,8,0.988730502,-0.229505981,1614.045418,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3671,8,0.991135338,0.215403979,1269.618947,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3672,8,0.983665496,-1.115502248,2339.468177,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3673,8,0.981780974,-1.565135744,2609.374102,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3674,8,0.986638604,-0.620215443,1913.652285,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3675,8,0.986656344,-0.58654309,1911.111478,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3676,8,0.986763241,-0.448204163,1895.801508,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3677,8,0.987102348,-0.450127354,1847.233739,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3678,8,0.990950332,0.190138712,1296.11587,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3679,8,0.990950156,0.213446577,1296.141073,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3680,8,0.986758754,-0.638135151,1896.444164,"('npers', 'nveh', 'nlic', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3681,8,0.986895769,-0.788669921,1876.820572,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3682,8,0.988282571,-0.661176819,1678.199266,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3683,8,0.990646835,-0.156539907,1339.583566,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3684,8,0.990668956,-0.105406672,1336.415324,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3685,8,0.986669812,-0.494032122,1909.182579,"('npers', 'nveh', 'nlic', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3686,8,0.990750258,-0.106677854,1324.771025,"('npers', 'nveh', 'nlic', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3687,8,0.993483407,0.221059701,933.3226012,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3688,8,0.993236001,0.264703852,968.7567018,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3689,8,0.993269326,0.276432845,963.9838337,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3690,8,0.993267232,0.298323811,964.2837641,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3691,8,0.993307577,0.312924989,958.5054981,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3692,8,0.993292016,0.09797737,960.7341212,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3693,8,0.993026864,0.083891097,998.7098497,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3694,8,0.993469745,0.160380033,935.2793811,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3695,8,0.993264324,0.162909274,964.7002629,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3696,8,0.993311492,0.207301123,957.9447664,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3697,8,0.993385686,0.240417814,947.3185109,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3698,8,0.993518468,0.228182285,928.301073,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3699,8,0.993217147,0.238805601,971.4569812,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3700,8,0.993259878,0.276863582,965.3370279,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3701,8,0.993560676,0.147578406,922.2559861,"('npers', 'nveh', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3702,8,0.992394452,-0.345247825,1089.28551,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3703,8,0.992348056,-0.430888498,1095.930454,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3704,8,0.991627062,-0.354866841,1199.193032,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3705,8,0.991725625,-0.285334572,1185.076484,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3706,8,0.992338793,-0.404714485,1097.257104,"('npers', 'nveh', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3707,8,0.992271975,-0.336134177,1106.826881,"('npers', 'nveh', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3708,8,0.987266479,-0.446054421,1823.726492,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3709,8,0.987236563,-0.591239435,1828.011164,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3710,8,0.991137225,0.184986629,1269.348593,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3711,8,0.991134808,0.209431473,1269.69487,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3712,8,0.98659054,-0.709187817,1920.536209,"('npers', 'nveh', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3713,8,0.991047374,0.165487158,1282.217338,"('npers', 'nveh', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3714,8,0.990938268,-0.116177614,1297.843766,"('npers', 'nveh', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3715,8,0.993463573,0.11375806,936.1633022,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3716,8,0.993289069,0.188052776,961.1561909,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3717,8,0.993389425,0.183523087,946.7829368,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3718,8,0.993314424,0.214603153,957.5247809,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3719,8,0.99342058,0.21228447,942.3208702,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3720,8,0.993378411,0.032592079,948.3603964,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3721,8,0.992951877,-0.082569444,1009.449653,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3722,8,0.993550725,0.053078996,923.6811492,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3723,8,0.993335022,0.048472219,954.5746588,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3724,8,0.993374352,0.085599112,948.9417547,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3725,8,0.993421612,0.12872954,942.1730964,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3726,8,0.99361674,0.102479403,914.2263069,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3727,8,0.993356576,0.117789876,951.4876296,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3728,8,0.993388402,0.14765257,946.92952,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3729,8,0.993604629,0.002008069,915.9608487,"('npers', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3730,8,0.992405761,-0.351011147,1087.665718,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3731,8,0.992349104,-0.450264071,1095.780292,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3732,8,0.991672215,-0.343758228,1192.725984,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3733,8,0.991769546,-0.28391847,1178.786058,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3734,8,0.992349367,-0.430328695,1095.742662,"('npers', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3735,8,0.992318289,-0.380044785,1100.193693,"('npers', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3736,8,0.987416651,-0.398375415,1802.21848,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3737,8,0.988695257,-0.461449595,1619.093377,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3738,8,0.991133979,0.156950073,1269.813536,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3739,8,0.991131059,0.179618141,1270.231754,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3740,8,0.986650855,-0.902656993,1911.897762,"('npers', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3741,8,0.991024108,0.081536215,1285.549552,"('npers', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3742,8,0.990948411,-0.110061711,1296.391037,"('npers', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3743,8,0.993351079,0.000398153,952.2749965,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3744,8,0.993426565,-0.027091077,941.4636673,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3745,8,0.993111343,-0.055600648,986.6105429,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3746,8,0.993139905,-0.018828144,982.51982,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3747,8,0.993414347,-0.199578943,943.2135473,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3748,8,0.992898181,-0.442233976,1017.140206,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3749,8,0.992385048,-0.388947655,1090.632292,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
