,n_variables,adjusted_r2,intercept,sum of squares,vars
2047,6,0.472929151,0.090802125,1233.501979,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah')"
2048,6,0.469458636,0.084701504,1241.624011,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud')"
2049,6,0.46882385,0.100698377,1243.109599,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem')"
2050,6,0.468779568,0.100203677,1243.213232,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nmale')"
2051,6,0.468765401,0.106097718,1243.246387,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nchild')"
2052,6,0.469207508,0.113079578,1242.211725,"('npers', 'nveh', 'nlic', 'nftw', 'nptw', 'n65+')"
2053,6,0.426383322,0.108473499,1342.433011,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud')"
2054,6,0.426430947,0.110323091,1342.321556,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem')"
2055,6,0.426407848,0.109946191,1342.375614,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nmale')"
2056,6,0.42775238,0.081869938,1339.22901,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nchild')"
2057,6,0.429144613,0.141253362,1335.970771,"('npers', 'nveh', 'nlic', 'nftw', 'nwah', 'n65+')"
2058,6,0.425464733,0.110713437,1344.582781,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem')"
2059,6,0.42544291,0.11032971,1344.633855,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nmale')"
2060,6,0.42667993,0.086625457,1341.738861,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nchild')"
2061,6,0.429281059,0.137115241,1335.651448,"('npers', 'nveh', 'nlic', 'nftw', 'nstud', 'n65+')"
2062,6,0.425523476,0.115158306,1344.445304,"('npers', 'nveh', 'nlic', 'nftw', 'nfem', 'nmale')"
2063,6,0.426717624,0.087246257,1341.650645,"('npers', 'nveh', 'nlic', 'nftw', 'nfem', 'nchild')"
2064,6,0.428510915,0.146734463,1337.453814,"('npers', 'nveh', 'nlic', 'nftw', 'nfem', 'n65+')"
2065,6,0.42670108,0.086875124,1341.689362,"('npers', 'nveh', 'nlic', 'nftw', 'nmale', 'nchild')"
2066,6,0.428492613,0.146422689,1337.496645,"('npers', 'nveh', 'nlic', 'nftw', 'nmale', 'n65+')"
2067,6,0.431432438,0.113608401,1330.616584,"('npers', 'nveh', 'nlic', 'nftw', 'nchild', 'n65+')"
2068,6,0.245163081,0.161747103,1766.542079,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud')"
2069,6,0.199500434,0.298035536,1873.406203,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem')"
2070,6,0.199704456,0.297347037,1872.928731,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nmale')"
2071,6,0.21994916,0.171553648,1825.550125,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nchild')"
2072,6,0.232403627,0.380773379,1796.402982,"('npers', 'nveh', 'nlic', 'nptw', 'nwah', 'n65+')"
2073,6,0.238242018,0.166135283,1782.739416,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem')"
2074,6,0.238378709,0.165633656,1782.419518,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nmale')"
2075,6,0.24508505,0.103449233,1766.724694,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nchild')"
2076,6,0.290201156,0.243335141,1661.139635,"('npers', 'nveh', 'nlic', 'nptw', 'nstud', 'n65+')"
2077,6,0.192952475,0.294099903,1888.730367,"('npers', 'nveh', 'nlic', 'nptw', 'nfem', 'nmale')"
2078,6,0.215859145,0.17083446,1835.121972,"('npers', 'nveh', 'nlic', 'nptw', 'nfem', 'nchild')"
2079,6,0.225330174,0.380880228,1812.956956,"('npers', 'nveh', 'nlic', 'nptw', 'nfem', 'n65+')"
2080,6,0.216046797,0.170370894,1834.682811,"('npers', 'nveh', 'nlic', 'nptw', 'nmale', 'nchild')"
2081,6,0.225484747,0.380252533,1812.59521,"('npers', 'nveh', 'nlic', 'nptw', 'nmale', 'n65+')"
2082,6,0.262771874,0.232863215,1725.332284,"('npers', 'nveh', 'nlic', 'nptw', 'nchild', 'n65+')"
2083,6,0.238053637,0.173149255,1783.180283,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem')"
2084,6,0.238184154,0.172766129,1782.874835,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nmale')"
2085,6,0.246570328,0.105216406,1763.248702,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nchild')"
2086,6,0.293203336,0.252729532,1654.113645,"('npers', 'nveh', 'nlic', 'nwah', 'nstud', 'n65+')"
2087,6,0.197690152,0.293153305,1877.642799,"('npers', 'nveh', 'nlic', 'nwah', 'nfem', 'nmale')"
2088,6,0.220125855,0.172451729,1825.136607,"('npers', 'nveh', 'nlic', 'nwah', 'nfem', 'nchild')"
2089,6,0.232302496,0.383564815,1796.639658,"('npers', 'nveh', 'nlic', 'nwah', 'nfem', 'n65+')"
2090,6,0.220314276,0.172036512,1824.695646,"('npers', 'nveh', 'nlic', 'nwah', 'nmale', 'nchild')"
2091,6,0.232460145,0.383012915,1796.270711,"('npers', 'nveh', 'nlic', 'nwah', 'nmale', 'n65+')"
2092,6,0.268600633,0.239053795,1711.691261,"('npers', 'nveh', 'nlic', 'nwah', 'nchild', 'n65+')"
2093,6,0.229271928,0.171614404,1803.732084,"('npers', 'nveh', 'nlic', 'nstud', 'nfem', 'nmale')"
2094,6,0.240041855,0.103966407,1778.527264,"('npers', 'nveh', 'nlic', 'nstud', 'nfem', 'nchild')"
2095,6,0.282423577,0.253883664,1679.341475,"('npers', 'nveh', 'nlic', 'nstud', 'nfem', 'n65+')"
2096,6,0.240168463,0.103654225,1778.230965,"('npers', 'nveh', 'nlic', 'nstud', 'nmale', 'nchild')"
2097,6,0.282496765,0.253630986,1679.170194,"('npers', 'nveh', 'nlic', 'nstud', 'nmale', 'n65+')"
2098,6,0.301979555,0.164811721,1633.574692,"('npers', 'nveh', 'nlic', 'nstud', 'nchild', 'n65+')"
2099,6,0.215179684,0.162665499,1836.712112,"('npers', 'nveh', 'nlic', 'nfem', 'nmale', 'nchild')"
2100,6,0.223933555,0.377733694,1816.225461,"('npers', 'nveh', 'nlic', 'nfem', 'nmale', 'n65+')"
2101,6,0.263073754,0.234498576,1724.625796,"('npers', 'nveh', 'nlic', 'nfem', 'nchild', 'n65+')"
2102,6,0.26320314,0.234276909,1724.322994,"('npers', 'nveh', 'nlic', 'nmale', 'nchild', 'n65+')"
2103,6,0.473179629,0.085869626,1232.915786,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud')"
2104,6,0.47299733,0.096111508,1233.342418,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem')"
2105,6,0.472944336,0.095656367,1233.46644,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nmale')"
2106,6,0.472899695,0.10138954,1233.570914,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nchild')"
2107,6,0.473072749,0.103813675,1233.165917,"('npers', 'nveh', 'nftw', 'nptw', 'nwah', 'n65+')"
2108,6,0.469265542,0.094708069,1242.075908,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem')"
2109,6,0.469218683,0.094236444,1242.185572,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nmale')"
2110,6,0.469242042,0.102348015,1242.130906,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nchild')"
2111,6,0.470483778,0.108129057,1239.224874,"('npers', 'nveh', 'nftw', 'nptw', 'nstud', 'n65+')"
2112,6,0.468624413,0.10991427,1243.576341,"('npers', 'nveh', 'nftw', 'nptw', 'nfem', 'nmale')"
2113,6,0.46855609,0.113953467,1243.736236,"('npers', 'nveh', 'nftw', 'nptw', 'nfem', 'nchild')"
2114,6,0.469138376,0.122111329,1242.373516,"('npers', 'nveh', 'nftw', 'nptw', 'nfem', 'n65+')"
2115,6,0.468503957,0.113339196,1243.858244,"('npers', 'nveh', 'nftw', 'nptw', 'nmale', 'nchild')"
2116,6,0.4690927,0.121718502,1242.48041,"('npers', 'nveh', 'nftw', 'nptw', 'nmale', 'n65+')"
2117,6,0.468965077,0.119827496,1242.779086,"('npers', 'nveh', 'nftw', 'nptw', 'nchild', 'n65+')"
2118,6,0.424904416,0.127569647,1345.894089,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem')"
2119,6,0.424869186,0.127166379,1345.976537,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nmale')"
2120,6,0.426871847,0.092881208,1341.289719,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nchild')"
2121,6,0.428678259,0.15087079,1337.062178,"('npers', 'nveh', 'nftw', 'nwah', 'nstud', 'n65+')"
2122,6,0.425005128,0.128654583,1345.658394,"('npers', 'nveh', 'nftw', 'nwah', 'nfem', 'nmale')"
2123,6,0.426852929,0.091176481,1341.333991,"('npers', 'nveh', 'nftw', 'nwah', 'nfem', 'nchild')"
2124,6,0.42819816,0.158315559,1338.185752,"('npers', 'nveh', 'nftw', 'nwah', 'nfem', 'n65+')"
2125,6,0.426828811,0.090771548,1341.390436,"('npers', 'nveh', 'nftw', 'nwah', 'nmale', 'nchild')"
2126,6,0.428170535,0.158016059,1338.250403,"('npers', 'nveh', 'nftw', 'nwah', 'nmale', 'n65+')"
2127,6,0.431801881,0.114886072,1329.751977,"('npers', 'nveh', 'nftw', 'nwah', 'nchild', 'n65+')"
2128,6,0.423667167,0.132215822,1348.789618,"('npers', 'nveh', 'nftw', 'nstud', 'nfem', 'nmale')"
2129,6,0.425525373,0.098633442,1344.440867,"('npers', 'nveh', 'nftw', 'nstud', 'nfem', 'nchild')"
2130,6,0.428191625,0.155653543,1338.201046,"('npers', 'nveh', 'nftw', 'nstud', 'nfem', 'n65+')"
2131,6,0.425501866,0.098221935,1344.49588,"('npers', 'nveh', 'nftw', 'nstud', 'nmale', 'nchild')"
2132,6,0.428168882,0.155353631,1338.254271,"('npers', 'nveh', 'nftw', 'nstud', 'nmale', 'n65+')"
2133,6,0.431516611,0.115566551,1330.419594,"('npers', 'nveh', 'nftw', 'nstud', 'nchild', 'n65+')"
2134,6,0.425567081,0.098510453,1344.343257,"('npers', 'nveh', 'nftw', 'nfem', 'nmale', 'nchild')"
2135,6,0.427411808,0.166182752,1340.026049,"('npers', 'nveh', 'nftw', 'nfem', 'nmale', 'n65+')"
2136,6,0.431080195,0.121385891,1331.440936,"('npers', 'nveh', 'nftw', 'nfem', 'nchild', 'n65+')"
2137,6,0.431067782,0.12111567,1331.469988,"('npers', 'nveh', 'nftw', 'nmale', 'nchild', 'n65+')"
2138,6,0.21802916,0.253542458,1830.043495,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem')"
2139,6,0.218371334,0.252383498,1829.242704,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nmale')"
2140,6,0.230830463,0.153653662,1800.084651,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nchild')"
2141,6,0.288377878,0.308222935,1665.406646,"('npers', 'nveh', 'nptw', 'nwah', 'nstud', 'n65+')"
2142,6,0.164878475,0.402387433,1954.431847,"('npers', 'nveh', 'nptw', 'nwah', 'nfem', 'nmale')"
2143,6,0.201273202,0.222496995,1869.257401,"('npers', 'nveh', 'nptw', 'nwah', 'nfem', 'nchild')"
2144,6,0.213138439,0.479428102,1841.489231,"('npers', 'nveh', 'nptw', 'nwah', 'nfem', 'n65+')"
2145,6,0.20164638,0.221578538,1868.384054,"('npers', 'nveh', 'nptw', 'nwah', 'nmale', 'nchild')"
2146,6,0.213465765,0.478094255,1840.72319,"('npers', 'nveh', 'nptw', 'nwah', 'nmale', 'n65+')"
2147,6,0.262658265,0.26958266,1725.598162,"('npers', 'nveh', 'nptw', 'nwah', 'nchild', 'n65+')"
2148,6,0.212038941,0.247818858,1844.062382,"('npers', 'nveh', 'nptw', 'nstud', 'nfem', 'nmale')"
2149,6,0.227542879,0.15342628,1807.778572,"('npers', 'nveh', 'nptw', 'nstud', 'nfem', 'nchild')"
2150,6,0.280216697,0.30669933,1684.506229,"('npers', 'nveh', 'nptw', 'nstud', 'nfem', 'n65+')"
2151,6,0.227833495,0.152597533,1807.098444,"('npers', 'nveh', 'nptw', 'nstud', 'nmale', 'nchild')"
2152,6,0.280385654,0.305920571,1684.11082,"('npers', 'nveh', 'nptw', 'nstud', 'nmale', 'n65+')"
2153,6,0.30185551,0.191171972,1633.864995,"('npers', 'nveh', 'nptw', 'nstud', 'nchild', 'n65+')"
2154,6,0.198226842,0.211434547,1876.386785,"('npers', 'nveh', 'nptw', 'nfem', 'nmale', 'nchild')"
2155,6,0.206555914,0.470092534,1856.894288,"('npers', 'nveh', 'nptw', 'nfem', 'nmale', 'n65+')"
2156,6,0.258232689,0.264560395,1735.955322,"('npers', 'nveh', 'nptw', 'nfem', 'nchild', 'n65+')"
2157,6,0.258429654,0.264041545,1735.494365,"('npers', 'nveh', 'nptw', 'nmale', 'nchild', 'n65+')"
2158,6,0.208765914,0.260314034,1851.722234,"('npers', 'nveh', 'nwah', 'nstud', 'nfem', 'nmale')"
2159,6,0.227339267,0.155621371,1808.255084,"('npers', 'nveh', 'nwah', 'nstud', 'nfem', 'nchild')"
2160,6,0.281444018,0.320517539,1681.633933,"('npers', 'nveh', 'nwah', 'nstud', 'nfem', 'n65+')"
2161,6,0.227627242,0.154898273,1807.581137,"('npers', 'nveh', 'nwah', 'nstud', 'nmale', 'nchild')"
2162,6,0.281610013,0.319854131,1681.245457,"('npers', 'nveh', 'nwah', 'nstud', 'nmale', 'n65+')"
2163,6,0.305878605,0.196871349,1624.449759,"('npers', 'nveh', 'nwah', 'nstud', 'nchild', 'n65+')"
2164,6,0.201232789,0.21353536,1869.351979,"('npers', 'nveh', 'nwah', 'nfem', 'nmale', 'nchild')"
2165,6,0.212355106,0.475187359,1843.322462,"('npers', 'nveh', 'nwah', 'nfem', 'nmale', 'n65+')"
2166,6,0.263381405,0.272029578,1723.905801,"('npers', 'nveh', 'nwah', 'nfem', 'nchild', 'n65+')"
2167,6,0.263588454,0.271521055,1723.421245,"('npers', 'nveh', 'nwah', 'nmale', 'nchild', 'n65+')"
2168,6,0.222322277,0.145160331,1819.996327,"('npers', 'nveh', 'nstud', 'nfem', 'nmale', 'nchild')"
2169,6,0.271381759,0.314555703,1705.182601,"('npers', 'nveh', 'nstud', 'nfem', 'nmale', 'n65+')"
2170,6,0.298416666,0.190728861,1641.912908,"('npers', 'nveh', 'nstud', 'nfem', 'nchild', 'n65+')"
2171,6,0.298527365,0.190470603,1641.65384,"('npers', 'nveh', 'nstud', 'nmale', 'nchild', 'n65+')"
2172,6,0.258652074,0.259080735,1734.973838,"('npers', 'nveh', 'nfem', 'nmale', 'nchild', 'n65+')"
2173,6,0.473098721,0.081675557,1233.105133,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud')"
2174,6,0.472871313,0.093243627,1233.637336,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem')"
2175,6,0.472820082,0.092718191,1233.757232,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale')"
2176,6,0.472829204,0.099500648,1233.735883,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nchild')"
2177,6,0.472899253,0.100193792,1233.571949,"('npers', 'nlic', 'nftw', 'nptw', 'nwah', 'n65+')"
2178,6,0.469421435,0.086865949,1241.711073,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem')"
2179,6,0.46937923,0.086356766,1241.809844,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale')"
2180,6,0.469583364,0.096289428,1241.332111,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nchild')"
2181,6,0.470469315,0.101040866,1239.258724,"('npers', 'nlic', 'nftw', 'nptw', 'nstud', 'n65+')"
2182,6,0.468721593,0.102772403,1243.348911,"('npers', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale')"
2183,6,0.468727478,0.109527482,1243.335137,"('npers', 'nlic', 'nftw', 'nptw', 'nfem', 'nchild')"
2184,6,0.46910249,0.115008191,1242.457499,"('npers', 'nlic', 'nftw', 'nptw', 'nfem', 'n65+')"
2185,6,0.468679042,0.108905625,1243.448494,"('npers', 'nlic', 'nftw', 'nptw', 'nmale', 'nchild')"
2186,6,0.469059733,0.114559668,1242.557562,"('npers', 'nlic', 'nftw', 'nptw', 'nmale', 'n65+')"
2187,6,0.468951534,0.115161729,1242.81078,"('npers', 'nlic', 'nftw', 'nptw', 'nchild', 'n65+')"
2188,6,0.42636487,0.109778491,1342.476195,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem')"
2189,6,0.426340876,0.1093763,1342.532347,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale')"
2190,6,0.427673537,0.084767477,1339.413525,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nchild')"
2191,6,0.429588893,0.13476845,1334.931024,"('npers', 'nlic', 'nftw', 'nwah', 'nstud', 'n65+')"
2192,6,0.426475401,0.112016114,1342.21752,"('npers', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale')"
2193,6,0.427679956,0.083812482,1339.398504,"('npers', 'nlic', 'nftw', 'nwah', 'nfem', 'nchild')"
2194,6,0.429061946,0.142317919,1336.164237,"('npers', 'nlic', 'nftw', 'nwah', 'nfem', 'n65+')"
2195,6,0.427661697,0.083427486,1339.441235,"('npers', 'nlic', 'nftw', 'nwah', 'nmale', 'nchild')"
2196,6,0.429041596,0.141993554,1336.211863,"('npers', 'nlic', 'nftw', 'nwah', 'nmale', 'n65+')"
2197,6,0.431863307,0.109936609,1329.608222,"('npers', 'nlic', 'nftw', 'nwah', 'nchild', 'n65+')"
2198,6,0.425486618,0.112154921,1344.531565,"('npers', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale')"
2199,6,0.42660356,0.088457322,1341.91759,"('npers', 'nlic', 'nftw', 'nstud', 'nfem', 'nchild')"
2200,6,0.429202837,0.138048696,1335.834511,"('npers', 'nlic', 'nftw', 'nstud', 'nfem', 'n65+')"
2201,6,0.426585849,0.088073792,1341.959038,"('npers', 'nlic', 'nftw', 'nstud', 'nmale', 'nchild')"
2202,6,0.429186679,0.137741385,1335.872326,"('npers', 'nlic', 'nftw', 'nstud', 'nmale', 'n65+')"
2203,6,0.43169532,0.109156134,1330.001362,"('npers', 'nlic', 'nftw', 'nstud', 'nchild', 'n65+')"
2204,6,0.426673879,0.089490677,1341.753022,"('npers', 'nlic', 'nftw', 'nfem', 'nmale', 'nchild')"
2205,6,0.428458726,0.148019622,1337.575952,"('npers', 'nlic', 'nftw', 'nfem', 'nmale', 'n65+')"
2206,6,0.431214904,0.115313781,1331.125679,"('npers', 'nlic', 'nftw', 'nfem', 'nchild', 'n65+')"
2207,6,0.431203916,0.115035873,1331.151393,"('npers', 'nlic', 'nftw', 'nmale', 'nchild', 'n65+')"
2208,6,0.244318294,0.16792266,1768.51913,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem')"
2209,6,0.244497315,0.16743539,1768.100168,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale')"
2210,6,0.249379365,0.111651879,1756.674723,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nchild')"
2211,6,0.298228055,0.246652464,1642.354313,"('npers', 'nlic', 'nptw', 'nwah', 'nstud', 'n65+')"
2212,6,0.196462999,0.300103036,1880.514702,"('npers', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale')"
2213,6,0.217029316,0.183278889,1832.383426,"('npers', 'nlic', 'nptw', 'nwah', 'nfem', 'nchild')"
2214,6,0.229563199,0.389102214,1803.050423,"('npers', 'nlic', 'nptw', 'nwah', 'nfem', 'n65+')"
2215,6,0.217279057,0.182767417,1831.798957,"('npers', 'nlic', 'nptw', 'nwah', 'nmale', 'nchild')"
2216,6,0.229779502,0.388433826,1802.54421,"('npers', 'nlic', 'nptw', 'nwah', 'nmale', 'n65+')"
2217,6,0.26392888,0.245986341,1722.624546,"('npers', 'nlic', 'nptw', 'nwah', 'nchild', 'n65+')"
2218,6,0.236582386,0.165572685,1786.623446,"('npers', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale')"
2219,6,0.243533741,0.111785108,1770.355216,"('npers', 'nlic', 'nptw', 'nstud', 'nfem', 'nchild')"
2220,6,0.288677613,0.247942728,1664.705178,"('npers', 'nlic', 'nptw', 'nstud', 'nfem', 'n65+')"
2221,6,0.243709174,0.111347228,1769.944651,"('npers', 'nlic', 'nptw', 'nstud', 'nmale', 'nchild')"
2222,6,0.288791036,0.247581963,1664.439735,"('npers', 'nlic', 'nptw', 'nstud', 'nmale', 'n65+')"
2223,6,0.303229175,0.170264488,1630.650211,"('npers', 'nlic', 'nptw', 'nstud', 'nchild', 'n65+')"
2224,6,0.212316678,0.173837212,1843.412394,"('npers', 'nlic', 'nptw', 'nfem', 'nmale', 'nchild')"
2225,6,0.221631946,0.38305787,1821.611906,"('npers', 'nlic', 'nptw', 'nfem', 'nmale', 'n65+')"
2226,6,0.258505356,0.24276578,1735.317201,"('npers', 'nlic', 'nptw', 'nfem', 'nchild', 'n65+')"
2227,6,0.258687296,0.24245802,1734.891406,"('npers', 'nlic', 'nptw', 'nmale', 'nchild', 'n65+')"
2228,6,0.236860934,0.172192881,1785.971561,"('npers', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale')"
2229,6,0.24522313,0.112742162,1766.401546,"('npers', 'nlic', 'nwah', 'nstud', 'nfem', 'nchild')"
2230,6,0.291969426,0.256528302,1657.00136,"('npers', 'nlic', 'nwah', 'nstud', 'nfem', 'n65+')"
2231,6,0.24538845,0.112419167,1766.014646,"('npers', 'nlic', 'nwah', 'nstud', 'nmale', 'nchild')"
2232,6,0.292071138,0.256297862,1656.763323,"('npers', 'nlic', 'nwah', 'nstud', 'nmale', 'n65+')"
2233,6,0.308196069,0.174588733,1619.026207,"('npers', 'nlic', 'nwah', 'nstud', 'nchild', 'n65+')"
2234,6,0.216972697,0.175633634,1832.51593,"('npers', 'nlic', 'nwah', 'nfem', 'nmale', 'nchild')"
2235,6,0.229060076,0.385443885,1804.227882,"('npers', 'nlic', 'nwah', 'nfem', 'nmale', 'n65+')"
2236,6,0.264534219,0.249076362,1721.207874,"('npers', 'nlic', 'nwah', 'nfem', 'nchild', 'n65+')"
2237,6,0.264721239,0.248787344,1720.770193,"('npers', 'nlic', 'nwah', 'nmale', 'nchild', 'n65+')"
2238,6,0.238265493,0.104518957,1782.684477,"('npers', 'nlic', 'nstud', 'nfem', 'nmale', 'nchild')"
2239,6,0.280938433,0.25335872,1682.817152,"('npers', 'nlic', 'nstud', 'nfem', 'nmale', 'n65+')"
2240,6,0.299741829,0.170361437,1638.811633,"('npers', 'nlic', 'nstud', 'nfem', 'nchild', 'n65+')"
2241,6,0.299835764,0.170280062,1638.591798,"('npers', 'nlic', 'nstud', 'nmale', 'nchild', 'n65+')"
2242,6,0.258940908,0.237945437,1734.297878,"('npers', 'nlic', 'nfem', 'nmale', 'nchild', 'n65+')"
2243,6,0.472959891,0.092120527,1233.430038,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem')"
2244,6,0.472903606,0.091642966,1233.561761,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale')"
2245,6,0.472891725,0.09967958,1233.589566,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild')"
2246,6,0.473356538,0.101473918,1232.501767,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'n65+')"
2247,6,0.472737599,0.103163766,1233.950267,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale')"
2248,6,0.472662228,0.108204917,1234.126658,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild')"
2249,6,0.472825653,0.11024965,1233.744193,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'n65+')"
2250,6,0.472600138,0.107573534,1234.271966,"('npers', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild')"
2251,6,0.472769747,0.109863808,1233.875032,"('npers', 'nftw', 'nptw', 'nwah', 'nmale', 'n65+')"
2252,6,0.472619836,0.111201805,1234.225867,"('npers', 'nftw', 'nptw', 'nwah', 'nchild', 'n65+')"
2253,6,0.468766785,0.102342451,1243.243147,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale')"
2254,6,0.468852981,0.110294536,1243.041425,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild')"
2255,6,0.47011037,0.115455542,1240.098761,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'n65+')"
2256,6,0.468797859,0.109646704,1243.170426,"('npers', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild')"
2257,6,0.470067444,0.115041046,1240.199221,"('npers', 'nftw', 'nptw', 'nstud', 'nmale', 'n65+')"
2258,6,0.469904547,0.116461686,1240.580447,"('npers', 'nftw', 'nptw', 'nstud', 'nchild', 'n65+')"
2259,6,0.467992842,0.121979233,1245.054405,"('npers', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild')"
2260,6,0.468600494,0.130655097,1243.632317,"('npers', 'nftw', 'nptw', 'nfem', 'nmale', 'n65+')"
2261,6,0.468524285,0.127965114,1243.810669,"('npers', 'nftw', 'nptw', 'nfem', 'nchild', 'n65+')"
2262,6,0.468475178,0.127405444,1243.925595,"('npers', 'nftw', 'nptw', 'nmale', 'nchild', 'n65+')"
2263,6,0.424147224,0.136311903,1347.666143,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale')"
2264,6,0.426216074,0.100403171,1342.824421,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild')"
2265,6,0.428012329,0.159021785,1338.620652,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'n65+')"
2266,6,0.426187068,0.099953241,1342.892303,"('npers', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild')"
2267,6,0.427983614,0.158691233,1338.687853,"('npers', 'nftw', 'nwah', 'nstud', 'nmale', 'n65+')"
2268,6,0.431428273,0.117477104,1330.626331,"('npers', 'nftw', 'nwah', 'nstud', 'nchild', 'n65+')"
2269,6,0.426186332,0.098759114,1342.894027,"('npers', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild')"
2270,6,0.427470134,0.167265725,1339.889549,"('npers', 'nftw', 'nwah', 'nfem', 'nmale', 'n65+')"
2271,6,0.431199085,0.121811691,1331.162699,"('npers', 'nftw', 'nwah', 'nfem', 'nchild', 'n65+')"
2272,6,0.431182313,0.121508015,1331.20195,"('npers', 'nftw', 'nwah', 'nmale', 'nchild', 'n65+')"
2273,6,0.42468009,0.106753998,1346.419079,"('npers', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild')"
2274,6,0.427407302,0.164634473,1340.036595,"('npers', 'nftw', 'nstud', 'nfem', 'nmale', 'n65+')"
2275,6,0.430864878,0.122831573,1331.944843,"('npers', 'nftw', 'nstud', 'nfem', 'nchild', 'n65+')"
2276,6,0.430851304,0.122529461,1331.976608,"('npers', 'nftw', 'nstud', 'nmale', 'nchild', 'n65+')"
2277,6,0.430369048,0.129287216,1333.105231,"('npers', 'nftw', 'nfem', 'nmale', 'nchild', 'n65+')"
2278,6,0.198753517,0.295792659,1875.15421,"('npers', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')"
